order,ctryname,year,aclpcode,cowcode,cowcode2,qogctycode,qogctylett,qogctyyear,ccdcodelet,ccdcodenum,aclpyear,cowcode2year,cowcodeyear,chgterr,ychgterr,flagc_cowcode2,flage_cowcode2,entryy,exity,cid,wdicode,imf_code,politycode,bankscode,dpicode,uncode,un_region,un_region_name,un_continent,un_continent_name,aclp_region,bornyear,endyear,dupcow,dupwdi,dupun,dupdpi,dupimf,dupbanks,exselec,legselec,closed,dejure,defacto,defacto2,lparty,incumb,type2,collect,nheads,nmil,nhead,npost,ndate,eheads,ageeh,emil,royal,headdiff,ehead,epost,edate,tenure08,comm,ecens08,edeath,flageh,democracy,assconfid,poppreselec,regime,tt,ttd,tta,flagc,flagdem,flagreg,agedem,agereg,stra
8313,Turkey,1955,125,640,640,792,TUR,7921955,TUR,176,1251955,6401955,6401955,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,1,0,0,0,Celal Bayar,president,,0,6,0,0,0,Celal Bayar,president,,10,0,1,1,0,0,0,0,3,0,0,0,0,0,0,33,6,0
8314,Turkey,1956,125,640,640,792,TUR,7921956,TUR,176,1251956,6401956,6401956,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,1,0,0,0,Celal Bayar,president,,0,7,0,0,0,Celal Bayar,president,,10,0,1,1,0,0,0,0,3,0,0,0,0,0,0,34,7,0
8315,Turkey,1957,125,640,640,792,TUR,7921957,TUR,176,1251957,6401957,6401957,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,1,0,0,0,Celal Bayar,president,,0,8,0,0,0,Celal Bayar,president,,10,0,1,1,0,0,0,0,3,0,0,0,0,0,0,35,8,0
8316,Turkey,1958,125,640,640,792,TUR,7921958,TUR,176,1251958,6401958,6401958,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,1,0,0,0,Celal Bayar,president,,0,9,0,0,0,Celal Bayar,president,,10,0,1,1,0,0,0,0,3,0,0,0,0,0,0,36,9,0
8317,Turkey,1959,125,640,640,792,TUR,7921959,TUR,176,1251959,6401959,6401959,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,1,0,0,0,Celal Bayar,president,,0,10,0,0,0,Celal Bayar,president,,10,0,1,1,0,0,0,0,3,0,0,0,0,0,0,37,10,0
8318,Turkey,1960,125,640,640,792,TUR,7921960,TUR,176,1251960,6401960,6401960,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,3,0,0,2,2,2,0,0,0,0,1,1,Cemal Gursel,president,5.00.60,1,1,1,0,0,Cemal Gursel,president,5.00.60,1,0,1,1,1,0,0,0,4,0,0,0,0,0,1,38,1,0
8319,Turkey,1961,125,640,640,792,TUR,7921961,TUR,176,1251961,6401961,6401961,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,2,1,Ismet Inonu,prime minister,10.00.61,2,1,1,0,0,Ismet Inonu,prime minister,10.00.61,4,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0
8320,Turkey,1962,125,640,640,792,TUR,7921962,TUR,176,1251962,6401962,6401962,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,1,Ismet Inonu,prime minister,,0,2,1,0,0,Ismet Inonu,prime minister,,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,2,0
8321,Turkey,1963,125,640,640,792,TUR,7921963,TUR,176,1251963,6401963,6401963,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,1,Ismet Inonu,prime minister,,0,3,1,0,0,Ismet Inonu,prime minister,,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3,3,0
8322,Turkey,1964,125,640,640,792,TUR,7921964,TUR,176,1251964,6401964,6401964,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,1,Ismet Inonu,prime minister,,0,4,1,0,0,Ismet Inonu,prime minister,,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,4,4,0
8323,Turkey,1965,125,640,640,792,TUR,7921965,TUR,176,1251965,6401965,6401965,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,2,0,Suleyman Demirel,prime minister,10.00.65,2,1,0,0,0,Suleyman Demirel,prime minister,10.00.65,6,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5,5,0
8324,Turkey,1966,125,640,640,792,TUR,7921966,TUR,176,1251966,6401966,6401966,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Suleyman Demirel,prime minister,,0,2,0,0,0,Suleyman Demirel,prime minister,,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,6,6,0
8325,Turkey,1967,125,640,640,792,TUR,7921967,TUR,176,1251967,6401967,6401967,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Suleyman Demirel,prime minister,,0,3,0,0,0,Suleyman Demirel,prime minister,,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,7,7,0
8326,Turkey,1968,125,640,640,792,TUR,7921968,TUR,176,1251968,6401968,6401968,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Suleyman Demirel,prime minister,,0,4,0,0,0,Suleyman Demirel,prime minister,,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,8,8,0
8327,Turkey,1969,125,640,640,792,TUR,7921969,TUR,176,1251969,6401969,6401969,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Suleyman Demirel,prime minister,,0,5,0,0,0,Suleyman Demirel,prime minister,,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,9,9,0
8328,Turkey,1970,125,640,640,792,TUR,7921970,TUR,176,1251970,6401970,6401970,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Suleyman Demirel,prime minister,,0,6,0,0,0,Suleyman Demirel,prime minister,,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,10,10,0
8329,Turkey,1971,125,640,640,792,TUR,7921971,TUR,176,1251971,6401971,6401971,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,1,0,Nihat Erim,prime minister,3.00.71,1,1,0,0,0,Nihat Erim,prime minister,3.00.71,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,11,11,0
8330,Turkey,1972,125,640,640,792,TUR,7921972,TUR,176,1251972,6401972,6401972,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,1,0,Ferit Melen,prime minister,5.00.72,1,1,0,0,0,Ferit Melen,prime minister,5.00.72,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,12,12,0
8331,Turkey,1973,125,640,640,792,TUR,7921973,TUR,176,1251973,6401973,6401973,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,1,0,Naim Talu,prime minister,4.00.73,1,1,0,0,0,Naim Talu,prime minister,4.00.73,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,13,13,0
8332,Turkey,1974,125,640,640,792,TUR,7921974,TUR,176,1251974,6401974,6401974,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,2,0,Said Irmak,prime minister,11.00.74,2,1,0,0,0,Said Irmak,prime minister,11.00.74,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,14,14,0
8333,Turkey,1975,125,640,640,792,TUR,7921975,TUR,176,1251975,6401975,6401975,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,1,0,Suleyman Demirel,prime minister,3.00.75,1,1,0,0,0,Suleyman Demirel,prime minister,3.00.75,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,15,15,0
8334,Turkey,1976,125,640,640,792,TUR,7921976,TUR,176,1251976,6401976,6401976,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Suleyman Demirel,prime minister,,0,2,0,0,0,Suleyman Demirel,prime minister,,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,16,16,0
8335,Turkey,1977,125,640,640,792,TUR,7921977,TUR,176,1251977,6401977,6401977,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,2,0,Suleyman Demirel,prime minister,7.00.77,2,1,0,0,0,Suleyman Demirel,prime minister,7.00.77,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,17,17,0
8336,Turkey,1978,125,640,640,792,TUR,7921978,TUR,176,1251978,6401978,6401978,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,1,0,Bulent Ecevit,prime minister,1.00.78,1,1,0,0,0,Bulent Ecevit,prime minister,1.00.78,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,18,18,0
8337,Turkey,1979,125,640,640,792,TUR,7921979,TUR,176,1251979,6401979,6401979,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,1,0,Suleyman Demirel,prime minister,11.00.79,1,1,0,0,0,Suleyman Demirel,prime minister,11.00.79,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19,19,0
8338,Turkey,1980,125,640,640,792,TUR,7921980,TUR,176,1251980,6401980,6401980,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,3,0,0,2,2,2,0,0,0,0,1,1,Kenan Evren,president/chairman National Security Council,9.00.80,1,1,1,0,0,Kenan Evren,president/chairman National Security Council,9.00.80,3,0,1,1,1,0,0,0,4,1,0,1,0,1,1,1,1,1
8339,Turkey,1981,125,640,640,792,TUR,7921981,TUR,176,1251981,6401981,6401981,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,Kenan Evren,president/chairman National Security Council,,0,2,1,0,0,Kenan Evren,president/chairman National Security Council,,3,0,1,1,0,0,0,0,4,0,0,0,0,0,0,2,2,1
8340,Turkey,1982,125,640,640,792,TUR,7921982,TUR,176,1251982,6401982,6401982,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Kenan Evren,president/chairman National Security Council,,0,3,1,0,0,Kenan Evren,president/chairman National Security Council,,3,0,1,1,0,0,0,0,4,0,0,0,0,0,0,3,3,1
8341,Turkey,1983,125,640,640,792,TUR,7921983,TUR,176,1251983,6401983,6401983,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,1,0,Turgut Ozal,prime minister,12.00.83,1,1,0,0,0,Turgut Ozal,prime minister,12.00.83,6,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1
8342,Turkey,1984,125,640,640,792,TUR,7921984,TUR,176,1251984,6401984,6401984,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Turgut Ozal,prime minister,,0,2,0,0,0,Turgut Ozal,prime minister,,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,2,1
8343,Turkey,1985,125,640,640,792,TUR,7921985,TUR,176,1251985,6401985,6401985,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Turgut Ozal,prime minister,,0,3,0,0,0,Turgut Ozal,prime minister,,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3,3,1
8344,Turkey,1986,125,640,640,792,TUR,7921986,TUR,176,1251986,6401986,6401986,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Turgut Ozal,prime minister,,0,4,0,0,0,Turgut Ozal,prime minister,,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,4,4,1
8345,Turkey,1987,125,640,640,792,TUR,7921987,TUR,176,1251987,6401987,6401987,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Turgut Ozal,prime minister,,0,5,0,0,0,Turgut Ozal,prime minister,,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,5,5,1
8346,Turkey,1988,125,640,640,792,TUR,7921988,TUR,176,1251988,6401988,6401988,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Turgut Ozal,prime minister,,0,6,0,0,0,Turgut Ozal,prime minister,,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,6,6,1
8347,Turkey,1989,125,640,640,792,TUR,7921989,TUR,176,1251989,6401989,6401989,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,1,0,Yildirim Akbulut,prime minister,11.09.89,1,1,0,0,0,Yildirim Akbulut,prime minister,11.09.89,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7,7,1
8348,Turkey,1990,125,640,640,792,TUR,7921990,TUR,176,1251990,6401990,6401990,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Yildirim Akbulut,prime minister,,0,2,0,0,0,Yildirim Akbulut,prime minister,,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,8,8,1
8349,Turkey,1991,125,640,640,792,TUR,7921991,TUR,176,1251991,6401991,6401991,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,2,0,Suleyman Demirel,prime minister,11.20.91,2,1,0,0,0,Suleyman Demirel,prime minister,11.20.91,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9,9,1
8350,Turkey,1992,125,640,640,792,TUR,7921992,TUR,176,1251992,6401992,6401992,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Suleyman Demirel,prime minister,,0,2,0,0,0,Suleyman Demirel,prime minister,,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,10,10,1
8351,Turkey,1993,125,640,640,792,TUR,7921993,TUR,176,1251993,6401993,6401993,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,2,0,Tansu Ciller,prime minister,6.25.93,2,1,0,0,0,Tansu Ciller,prime minister,6.25.93,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,11,11,1
8352,Turkey,1994,125,640,640,792,TUR,7921994,TUR,176,1251994,6401994,6401994,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Tansu Ciller,prime minister,,0,2,0,0,0,Tansu Ciller,prime minister,,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,12,12,1
8353,Turkey,1995,125,640,640,792,TUR,7921995,TUR,176,1251995,6401995,6401995,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Tansu Ciller,prime minister,,0,3,0,0,0,Tansu Ciller,prime minister,,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,13,13,1
8354,Turkey,1996,125,640,640,792,TUR,7921996,TUR,176,1251996,6401996,6401996,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,2,0,Necmettin Erbakan,prime minister,6.28.96,2,1,0,0,0,Necmettin Erbakan,prime minister,6.28.96,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,14,14,1
8355,Turkey,1997,125,640,640,792,TUR,7921997,TUR,176,1251997,6401997,6401997,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,1,0,Mesut Yilmaz,prime minister,6.30.97,1,1,0,0,0,Mesut Yilmaz,prime minister,6.30.97,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,15,15,1
8356,Turkey,1998,125,640,640,792,TUR,7921998,TUR,176,1251998,6401998,6401998,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Mesut Yilmaz,prime minister,,0,2,0,0,0,Mesut Yilmaz,prime minister,,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,16,16,1
8357,Turkey,1999,125,640,640,792,TUR,7921999,TUR,176,1251999,6401999,6401999,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,1,0,Mustafa Bulent Ecevit,prime minister,1.11.99,1,1,0,0,0,Mustafa Bulent Ecevit,prime minister,1.11.99,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,17,17,1
8358,Turkey,2000,125,640,640,792,TUR,7922000,TUR,176,1252000,6402000,6402000,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Mustafa Bulent Ecevit,prime minister,,0,2,0,0,0,Mustafa Bulent Ecevit,prime minister,,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,18,18,1
8359,Turkey,2001,125,640,640,792,TUR,7922001,TUR,176,1252001,6402001,6402001,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Mustafa Bulent Ecevit,prime minister,,0,3,0,0,0,Mustafa Bulent Ecevit,prime minister,,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19,19,1
8360,Turkey,2002,125,640,640,792,TUR,7922002,TUR,176,1252002,6402002,6402002,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,1,0,Abdullah Gul,prime minister,11.18.02,1,1,0,0,0,Abdullah Gul,prime minister,11.18.02,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,20,20,1
8361,Turkey,2003,125,640,640,792,TUR,7922003,TUR,176,1252003,6402003,6402003,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,1,0,Recep Tayyip Erdogan,prime minister,3.14.03,1,1,0,0,0,Recep Tayyip Erdogan,prime minister,3.14.03,6,0,1,1,1,1,1,0,0,0,0,0,0,0,0,21,21,1
8362,Turkey,2004,125,640,640,792,TUR,7922004,TUR,176,1252004,6402004,6402004,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Recep Tayyip Erdogan,prime minister,,0,2,0,0,0,Recep Tayyip Erdogan,prime minister,,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,22,22,1
8363,Turkey,2005,125,640,640,792,TUR,7922005,TUR,176,1252005,6402005,6402005,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Recep Tayyip Erdogan,prime minister,,0,3,0,0,0,Recep Tayyip Erdogan,prime minister,,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,23,23,1
8364,Turkey,2006,125,640,640,792,TUR,7922006,TUR,176,1252006,6402006,6402006,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Recep Tayyip Erdogan,prime minister,,0,4,0,0,0,Recep Tayyip Erdogan,prime minister,,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,24,24,1
8365,Turkey,2007,125,640,640,792,TUR,7922007,TUR,176,1252007,6402007,6402007,0,0,0,0,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Recep Tayyip Erdogan,prime minister,,0,5,0,0,0,Recep Tayyip Erdogan,prime minister,,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,25,25,1
8366,Turkey,2008,125,640,640,792,TUR,7922008,TUR,176,1252008,6402008,6402008,0,0,0,1,1946,2008,640,TUR,186,640,1170,TUR,792,145,Western Asia,142,Asia,6,1816,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,Recep Tayyip Erdogan,prime minister,,0,6,0,0,0,Recep Tayyip Erdogan,prime minister,,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,26,26,1
8367,Turkmenistan,1991,182,701,701,795,TKM,7951991,TKM,172,1821991,7011991,7011991,0,0,1,0,1991,2008,701,TKM,925,701,1172,TKM,795,143,Central Asia,142,Asia,9,1991,2008,0,0,0,0,0,0,1,2,2,1,1,1,1,0,0,0,0,0,Saparmurad Niyazov,president,10.27.90,0,2,0,0,0,Saparmurad Niyazov,president,10.27.90,16,0,1,1,1,0,0,0,3,0,0,0,1,1,1,1,1,0
8368,Turkmenistan,1992,182,701,701,795,TKM,7951992,TKM,172,1821992,7011992,7011992,0,0,0,0,1991,2008,701,TKM,925,701,1172,TKM,795,143,Central Asia,142,Asia,9,1991,2008,0,0,0,0,0,0,1,2,2,1,1,1,1,0,0,0,0,0,Saparmurad Niyazov,president,,0,3,0,0,0,Saparmurad Niyazov,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,2,2,0
8369,Turkmenistan,1993,182,701,701,795,TKM,7951993,TKM,172,1821993,7011993,7011993,0,0,0,0,1991,2008,701,TKM,925,701,1172,TKM,795,143,Central Asia,142,Asia,9,1991,2008,0,0,0,0,0,0,1,2,2,2,1,1,1,0,0,0,0,0,Saparmurad Niyazov,president,,0,4,0,0,0,Saparmurad Niyazov,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,3,3,0
8370,Turkmenistan,1994,182,701,701,795,TKM,7951994,TKM,172,1821994,7011994,7011994,0,0,0,0,1991,2008,701,TKM,925,701,1172,TKM,795,143,Central Asia,142,Asia,9,1991,2008,0,0,0,0,0,0,1,2,2,2,1,1,1,0,0,0,0,0,Saparmurad Niyazov,president,,0,5,0,0,0,Saparmurad Niyazov,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,4,4,0
8371,Turkmenistan,1995,182,701,701,795,TKM,7951995,TKM,172,1821995,7011995,7011995,0,0,0,0,1991,2008,701,TKM,925,701,1172,TKM,795,143,Central Asia,142,Asia,9,1991,2008,0,0,0,0,0,0,1,2,2,2,1,1,1,0,0,0,0,0,Saparmurad Niyazov,president,,0,6,0,0,0,Saparmurad Niyazov,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,5,5,0
8372,Turkmenistan,1996,182,701,701,795,TKM,7951996,TKM,172,1821996,7011996,7011996,0,0,0,0,1991,2008,701,TKM,925,701,1172,TKM,795,143,Central Asia,142,Asia,9,1991,2008,0,0,0,0,0,0,1,2,2,2,1,1,1,0,0,0,0,0,Saparmurad Niyazov,president,,0,7,0,0,0,Saparmurad Niyazov,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,6,6,0
8373,Turkmenistan,1997,182,701,701,795,TKM,7951997,TKM,172,1821997,7011997,7011997,0,0,0,0,1991,2008,701,TKM,925,701,1172,TKM,795,143,Central Asia,142,Asia,9,1991,2008,0,0,0,0,0,0,1,2,2,2,1,1,1,0,0,0,0,0,Saparmurad Niyazov,president,,0,8,0,0,0,Saparmurad Niyazov,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,7,7,0
8374,Turkmenistan,1998,182,701,701,795,TKM,7951998,TKM,172,1821998,7011998,7011998,0,0,0,0,1991,2008,701,TKM,925,701,1172,TKM,795,143,Central Asia,142,Asia,9,1991,2008,0,0,0,0,0,0,1,2,2,2,1,1,1,0,0,0,0,0,Saparmurad Niyazov,president,,0,9,0,0,0,Saparmurad Niyazov,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,8,8,0
